submission_id;QUD;RT;age;comments;education;endTime;experiment_id;gender;languages;min_chars;option1;option2;optionLeft;optionRight;picture;picture_nr;question;response;startDate;startTime;timeSpent;trial_name;trial_number;time;artist
358;;2313;21;;Graduated High School;1,56E+12;70;female;German;NA;NA;NA;Very hard;Very easy;images/11.jpg;11;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;1;Sun Jun 30 2019 10:37:29 GMT-0400 (Eastern Sommerzeit);1,56E+12;6.625.783.333.333.330;rating_scale_object;22;6,625783333;Braque
358;;2499;21;;Graduated High School;1,56E+12;70;female;German;NA;NA;NA;Very hard;Very easy;images/6.jpg;6;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;2;Sun Jun 30 2019 10:37:29 GMT-0400 (Eastern Sommerzeit);1,56E+12;6.625.783.333.333.330;rating_scale_object;23;6,625783333;Picasso
358;;1685;21;;Graduated High School;1,56E+12;70;female;German;NA;NA;NA;Very hard;Very easy;images/13.jpg;13;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;1;Sun Jun 30 2019 10:37:29 GMT-0400 (Eastern Sommerzeit);1,56E+12;6.625.783.333.333.330;rating_scale_object;24;6,625783333;Braque
358;;2665;21;;Graduated High School;1,56E+12;70;female;German;NA;NA;NA;Very hard;Very easy;images/9.jpg;9;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;1;Sun Jun 30 2019 10:37:29 GMT-0400 (Eastern Sommerzeit);1,56E+12;6.625.783.333.333.330;rating_scale_object;25;6,625783333;Picasso
358;;6141;21;;Graduated High School;1,56E+12;70;female;German;NA;NA;NA;Very hard;Very easy;images/7.jpg;7;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;3;Sun Jun 30 2019 10:37:29 GMT-0400 (Eastern Sommerzeit);1,56E+12;6.625.783.333.333.330;rating_scale_object;26;6,625783333;Picasso
358;;2559;21;;Graduated High School;1,56E+12;70;female;German;NA;NA;NA;Very hard;Very easy;images/5.jpg;5;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;1;Sun Jun 30 2019 10:37:29 GMT-0400 (Eastern Sommerzeit);1,56E+12;6.625.783.333.333.330;rating_scale_object;27;6,625783333;Gris
358;;3251;21;;Graduated High School;1,56E+12;70;female;German;NA;NA;NA;Very hard;Very easy;images/3.jpg;3;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;2;Sun Jun 30 2019 10:37:29 GMT-0400 (Eastern Sommerzeit);1,56E+12;6.625.783.333.333.330;rating_scale_object;28;6,625783333;Gris
358;;3008;21;;Graduated High School;1,56E+12;70;female;German;NA;NA;NA;Very hard;Very easy;images/28.jpg;28;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;4;Sun Jun 30 2019 10:37:29 GMT-0400 (Eastern Sommerzeit);1,56E+12;6.625.783.333.333.330;rating_scale_object;29;6,625783333;Gris
358;;1926;21;;Graduated High School;1,56E+12;70;female;German;NA;NA;NA;Very hard;Very easy;images/17.jpg;17;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;1;Sun Jun 30 2019 10:37:29 GMT-0400 (Eastern Sommerzeit);1,56E+12;6.625.783.333.333.330;rating_scale_object;30;6,625783333;Picasso
358;;18316;21;;Graduated High School;1,56E+12;70;female;German;1;NA;NA;NA;NA;images/Visiontest.jpg;NA;<br /> <br /> <br /> <br /> Please fill in the box with the smallest letter combination that you can read.;JSE;Sun Jun 30 2019 10:37:29 GMT-0400 (Eastern Sommerzeit);1,56E+12;6.625.783.333.333.330;vision_test;1;6,625783333;NA358;;10673;21;;Graduated High School;1,56E+12;70;female;German;1;NA;NA;NA;NA;images/Visiontest_2.jpg;NA;<br /> <br /> <br /> <br /> Please fill in the box with the letter combination that is accentuated.;JSE;Sun Jun 30 2019 10:37:29 GMT-0400 (Eastern Sommerzeit);1,56E+12;6.625.783.333.333.330;vision_test_2;1;6,625783333;NA358;;11285;21;;Graduated High School;1,56E+12;70;female;German;1;NA;NA;NA;NA;images/ishihara.png;NA;Which number do you see in the picture?;74;Sun Jun 30 2019 10:37:29 GMT-0400 (Eastern Sommerzeit);1,56E+12;6.625.783.333.333.330;ishihara;1;6,625783333;NA
358;;13217;21;;Graduated High School;1,56E+12;70;female;German;NA;NA;NA;not at all;absolutely;NA;NA;The paintings you just saw are artworks by Picasso, Braque and Gris. They are part of the art style cubism. <br /> <br /> Are you an expert in cubism?;2;Sun Jun 30 2019 10:37:29 GMT-0400 (Eastern Sommerzeit);1,56E+12;6.625.783.333.333.330;expert;1;#BEZUG!;NA356;;12868;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;yes;absolutely yes;NA;NA;images/Hand.png;NA;It is important that you complete the experiment on your computer and not on your smartphone. <br /> <br /> For the experiment you have to be seated with a distance of 55 cm in front of your computer desktop. Because this is approximately one armlength, you can put your hand on the sketch to adjust your seating position. <br /> <br /> Are you ready?;absolutely;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;desktop_distance;1;6,841;NA
356;;10632;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/21.jpg;21;  <br /> <br />   <br /> <br /> How much do you like the painting?;5;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;1;6,841;Gris
356;;6750;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/2.jpg;2;  <br /> <br />   <br /> <br /> How much do you like the painting?;6;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;2;6,841;Gris
356;;5959;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/15.jpg;15;  <br /> <br />   <br /> <br /> How much do you like the painting?;5;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;3;6,841;Braque
356;;4414;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/26.jpg;26;  <br /> <br />   <br /> <br /> How much do you like the painting?;4;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;4;6,841;Gris
356;;5691;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/28.jpg;28;  <br /> <br />   <br /> <br /> How much do you like the painting?;5;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;5;6,841;Gris
356;;3436;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/9.jpg;9;  <br /> <br />   <br /> <br /> How much do you like the painting?;4;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;6;6,841;Picasso
356;;4370;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/19.jpg;19;  <br /> <br />   <br /> <br /> How much do you like the painting?;3;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;7;6,841;Picasso
356;;5461;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/6.jpg;6;  <br /> <br />   <br /> <br /> How much do you like the painting?;4;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;8;6,841;Picasso
356;;4223;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/7.jpg;7;  <br /> <br />   <br /> <br /> How much do you like the painting?;5;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;9;6,841;Picasso
356;;5055;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/11.jpg;11;  <br /> <br />   <br /> <br /> How much do you like the painting?;3;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;10;6,841;Braque
356;;3625;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/17.jpg;17;  <br /> <br />   <br /> <br /> How much do you like the painting?;5;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;11;6,841;Picasso
356;;4889;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/12.jpg;12;  <br /> <br />   <br /> <br /> How much do you like the painting?;6;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;12;6,841;Braque
356;;4788;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/25.jpg;25;  <br /> <br />   <br /> <br /> How much do you like the painting?;5;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;13;6,841;Gris
356;;4128;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/22.jpg;22;  <br /> <br />   <br /> <br /> How much do you like the painting?;5;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;14;6,841;Gris
356;;4336;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/16.jpg;16;  <br /> <br />   <br /> <br /> How much do you like the painting?;5;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;15;6,841;Picasso
356;;5384;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/4.jpg;4;  <br /> <br />   <br /> <br /> How much do you like the painting?;4;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;16;6,841;Gris
356;;4944;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/14.jpg;14;  <br /> <br />   <br /> <br /> How much do you like the painting?;4;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;17;6,841;Braque
356;;3421;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/23.jpg;23;  <br /> <br />   <br /> <br /> How much do you like the painting?;4;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;18;6,841;Gris
356;;3563;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/5.jpg;5;  <br /> <br />   <br /> <br /> How much do you like the painting?;4;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;19;6,841;Gris
356;;4171;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/10.jpg;10;  <br /> <br />   <br /> <br /> How much do you like the painting?;4;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;20;6,841;Picasso
356;;5415;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/27.jpg;27;  <br /> <br />   <br /> <br /> How much do you like the painting?;4;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;21;6,841;Gris
356;;3367;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/30.jpg;30;  <br /> <br />   <br /> <br /> How much do you like the painting?;5;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;22;6,841;Gris
356;;4200;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/20.jpg;20;  <br /> <br />   <br /> <br /> How much do you like the painting?;5;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;23;6,841;Picasso
356;;6015;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/13.jpg;13;  <br /> <br />   <br /> <br /> How much do you like the painting?;5;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;24;6,841;Braque
356;;6039;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/1.jpg;1;  <br /> <br />   <br /> <br /> How much do you like the painting?;6;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;25;6,841;Braque
356;;3272;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/3.jpg;3;  <br /> <br />   <br /> <br /> How much do you like the painting?;5;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;26;6,841;Gris
356;;4350;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/29.jpg;29;  <br /> <br />   <br /> <br /> How much do you like the painting?;6;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;27;6,841;Gris
356;;3030;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/8.jpg;8;  <br /> <br />   <br /> <br /> How much do you like the painting?;4;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;28;6,841;Picasso
356;;3236;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/18.jpg;18;  <br /> <br />   <br /> <br /> How much do you like the painting?;5;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;29;6,841;Picasso
356;;3530;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Not at all;Very much;images/24.jpg;24;  <br /> <br />   <br /> <br /> How much do you like the painting?;5;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_like;30;6,841;Gris
356;;18504;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/12.jpg;12;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;3;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;1;6,841;Braque
356;;11279;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/15.jpg;15;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;4;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;2;6,841;Braque
356;;7607;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/5.jpg;5;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;3;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;3;6,841;Gris
356;;6634;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/25.jpg;25;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;6;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;4;6,841;Gris
356;;4310;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/6.jpg;6;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;5;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;5;6,841;Picasso
356;;7383;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/8.jpg;8;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;4;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;6;6,841;Picasso
356;;4472;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/19.jpg;19;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;5;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;7;6,841;Picasso
356;;4256;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/17.jpg;17;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;5;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;8;6,841;Picasso
356;;4294;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/11.jpg;11;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;3;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;9;6,841;Braque
356;;8223;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/22.jpg;22;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;4;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;10;6,841;Gris
356;;3071;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/13.jpg;13;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;3;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;11;6,841;Braque
356;;5271;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/29.jpg;29;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;7;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;12;6,841;Gris
356;;1840;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/26.jpg;26;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;7;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;13;6,841;Gris
356;;1384;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/27.jpg;27;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;7;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;14;6,841;Gris
356;;3687;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/28.jpg;28;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;6;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;15;6,841;Gris
356;;11196;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/9.jpg;9;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;5;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;16;6,841;Picasso
356;;2016;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/24.jpg;24;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;7;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;17;6,841;Gris
356;;2835;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/1.jpg;1;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;4;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;18;6,841;Braque
356;;3619;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/2.jpg;2;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;3;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;19;6,841;Gris
356;;3727;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/20.jpg;20;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;3;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;20;6,841;Picasso
356;;3560;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/23.jpg;23;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;6;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;21;6,841;Gris
356;;2391;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/18.jpg;18;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;3;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;22;6,841;Picasso
356;;3407;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/30.jpg;30;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;3;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;23;6,841;Gris
356;;3312;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/21.jpg;21;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;7;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;24;6,841;Gris
356;;3471;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/3.jpg;3;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;3;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;25;6,841;Gris
356;;1728;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/4.jpg;4;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;2;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;26;6,841;Gris
356;;2159;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/16.jpg;16;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;3;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;27;6,841;Picasso
356;;4143;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/14.jpg;14;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;3;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;28;6,841;Braque
356;;2093;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/7.jpg;7;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;4;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;29;6,841;Picasso
356;;2537;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;Very hard;Very easy;images/10.jpg;10;<br /> <br />   <br /> <br /> How well can you detect objects in the painting?;3;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;rating_scale_object;30;6,841;Picasso
356;;15368;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;1;NA;NA;NA;NA;images/Visiontest.jpg;NA;<br /> <br /> <br /> <br /> Please fill in the box with the smallest letter combination that you can read.;JSE;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;vision_test;1;6,841;NA
356;;6084;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;1;NA;NA;NA;NA;images/Visiontest_2.jpg;NA;<br /> <br /> <br /> <br /> Please fill in the box with the letter combination that is accentuated.;JSE;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;vision_test_2;1;6,841;NA
356;;9615;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;1;NA;NA;NA;NA;images/ishihara.png;NA;Which number do you see in the picture?;74;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;ishihara;1;6,841;NA
356;;8719;25;;Graduated High School;1,56E+12;70;female;Vietnamese, German;NA;NA;NA;not at all;absolutely;NA;NA;The paintings you just saw are artworks by Picasso, Braque and Gris. They are part of the art style cubism. <br /> <br /> Are you an expert in cubism?;1;Sun Jun 30 2019 16:09:14 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;6.841;expert;1;#BEZUG!;NA
353;;1813351;21;;Higher Degree;1,56E+12;70;male;German, Spanish;NA;yes;absolutely yes;NA;NA;images/Hand.png;NA;It is important that you complete the experiment on your computer and not on your smartphone. <br /> <br /> For the experiment you have to be seated with a distance of 55 cm in front of your computer desktop. Because this is approximately one armlength, you can put your hand on the sketch to adjust your seating position. <br /> <br /> Are you ready?;yes;Sun Jun 30 2019 13:33:59 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;5.481.375;desktop_distance;1;54,81375;NA
353;;11563;21;;Higher Degree;1,56E+12;70;male;German, Spanish;NA;NA;NA;Not at all;Very much;images/30.jpg;30;  <br /> <br />   <br /> <br /> How much do you like the painting?;5;Sun Jun 30 2019 13:33:59 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;5.481.375;rating_scale_like;1;54,81375;Gris
353;;2178;21;;Higher Degree;1,56E+12;70;male;German, Spanish;NA;NA;NA;Not at all;Very much;images/27.jpg;27;  <br /> <br />   <br /> <br /> How much do you like the painting?;5;Sun Jun 30 2019 13:33:59 GMT+0200 (Mitteleurop_–ische Sommerzeit);1,56E+12;5.481.375;rating_scale_like;2;54,81375;Gris
